Manufacturer,Permit Number,VIN NUMBER,Annual Total of Disengagements,DEC 2020,JAN 2021,FEB 2021,MAR 2021,APR 2021,MAY 2021,JUN 2021,JULY 2021,AUG 2021,SEP 2021,OCT 2021,NOV 2021,ANNUAL TOTAL,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG5LU072529,0,64.82,560.70,996.05,2042.27,1509.38,1798.59,1696.18,830.43,1701.48,1876.18,1703.65,1580.72,16360.46,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG4LU072537,0,1196.40,1111.24,1855.19,2432.42,906.01,1461.08,1886.97,39.38,1274.34,1250.90,1507.61,1194.21,16115.73,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG6KU030255,1,753.04,593.06,1935.88,1618.33,1132.68,1561.75,1405.83,729.33,658.60,1629.42,1240.44,965.35,14223.70,,,,,
"PONY.AI, INC.",AVT032,3LN6L5MU9KR623692,2,708.00,462.64,1228.05,1904.39,1459.65,1642.82,2082.21,779.83,784.15,282.41,255.02,853.36,12442.53,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG4KU030836,0,1174.21,44.38,1584.84,1132.34,868.36,865.49,991.38,656.87,1474.32,1275.50,1446.00,1316.53,12830.21,,,,,
"PONY.AI, INC.",AVT032,3LN6L5MU3KR620979,1,330.63,531.81,1019.20,1314.60,999.86,1344.87,1494.98,1241.25,734.28,674.82,205.32,591.29,10482.89,,,,,
"PONY.AI, INC.",AVT032,KM8K33AG2KU054517,0,0.00,236.06,449.45,1419.88,1662.00,1893.51,770.93,513.25,1148.49,1579.79,1568.96,1610.84,12853.17,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG5LU072708,0,0.05,346.53,828.23,1341.38,976.70,348.48,88.84,9.38,0.00,64.26,4.30,5.65,4013.81,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG7KU030829,0,1137.85,576.05,1072.66,928.29,2047.20,0.17,794.06,932.33,1541.34,1228.40,1656.64,1150.66,13065.65,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG8MU127363,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,409.32,755.85,1587.63,1804.65,1458.18,6015.63,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG2MU127147,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,965.15,1258.22,423.12,1881.56,1198.32,5726.37,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG5KU030909,4,827.91,892.30,1903.90,1653.94,475.66,846.60,2411.18,852.76,1742.14,1628.22,1409.42,1493.09,16137.12,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG2MU127388,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,561.30,1717.23,1654.35,1114.73,5047.61,,,,,
"PONY.AI, INC.",AVT032,3LN6L5LU5JR601477,2,453.78,322.49,109.29,896.24,959.69,1560.84,1988.89,1459.50,1591.61,60.06,0.00,0.00,9402.39,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG2KU030916,1,916.12,0.00,0.00,1564.33,1755.04,543.33,1127.96,898.21,708.94,994.60,1538.25,1300.61,11347.41,,,,,
"PONY.AI, INC.",AVT032,3LN6L5LU3JR627494,1,418.31,238.76,1168.52,2161.52,847.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4834.28,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG9KU030248,0,1265.83,1157.19,1593.65,2379.87,1956.21,1694.08,2409.40,1232.89,617.98,1298.08,741.07,1262.65,17608.91,,,,,
"PONY.AI, INC.",AVT032,3LN6L5MU5HR634813,1,621.36,418.05,1353.84,921.31,1213.44,1707.72,2098.40,1860.49,2222.84,65.16,654.44,1187.83,14324.88,,,,,
"PONY.AI, INC.",AVT032,KM8K23AGXMU127137,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1052.88,1304.17,1334.29,740.99,1302.21,5734.54,,,,,
"PONY.AI, INC.",AVT032,3LN6L5MU0JR608710,2,198.18,561.80,527.87,441.85,733.16,1708.82,337.05,0.00,0.00,0.00,0.00,0.00,4508.71,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG8LU072671,0,0.00,0.00,0.00,1706.93,1099.21,479.46,0.00,0.00,0.00,0.00,13.58,0.00,3299.18,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG3MU127173,0,0.00,0.00,0.00,0.00,0.00,0.00,0.30,34.11,10.28,0.00,33.88,0.00,78.58,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG4KU030822,1,1164.83,1047.31,1642.92,1668.67,1679.49,1077.16,1906.94,473.50,1427.13,951.59,571.12,1314.53,14925.20,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG9MU127338,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,747.06,970.85,1062.27,2780.18,,,,,
"PONY.AI, INC.",AVT032,KM8K23AGXMU127168,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1106.53,1366.03,1515.66,1554.73,1313.52,6856.47,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG3MU127142,0,0.00,0.00,0.00,0.00,0.00,0.00,0.23,53.85,9.94,8.47,104.79,4.59,181.87,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG7KU030894,1,1069.69,676.41,1453.62,1701.39,827.30,514.61,714.66,576.99,1831.32,1198.45,1630.21,1.06,12195.72,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG6KU030241,1,1190.31,1256.28,1438.04,1364.02,1762.96,1550.74,2494.75,2505.93,648.79,1173.09,722.09,0.00,16106.98,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG2MU127178,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.47,1435.76,1495.63,1691.12,1212.65,6283.63,,,,,
"PONY.AI, INC.",AVT032,3LN6L5LU6HR6267668,3,624.40,254.96,669.86,505.23,950.11,1489.45,2333.20,1866.11,1753.33,410.95,0.00,0.00,10857.61,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG5MU127157,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1081.54,1293.80,506.48,889.88,702.10,4473.81,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG3LU072335,0,11.27,512.95,538.79,294.00,47.22,0.29,0.00,0.00,0.00,0.00,0.00,0.00,1404.52,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG0MU100285,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,1.84,1.68,263.02,1012.52,1279.30,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG9MU127162,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,261.06,1217.11,1053.94,1818.18,1503.06,5853.34,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG0KU030901,0,0.00,0.00,0.00,0.00,0.00,0.00,293.04,530.95,874.36,824.54,1327.62,1493.42,5343.94,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG7LU072497,0,106.94,102.70,106.60,35.62,0.00,17.74,12.97,11.16,26.42,2.58,0.17,14.78,437.68,,,,,
"PONY.AI, INC.",AVT032,KM8K23AG6MU127152,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182.47,182.47,,,,,
"PONY.AI, INC.",AVT032,3LN6L5LU5JR626122,0,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,,,,,
QCRAFT INC.,AVT067,3LN6L5MU8JR627232,4,0,10,22,36,37,167,504,518,627,609,789,819,4138,,,,,
QCRAFT INC.,AVT067,3LN6L5MU0HR604795,1,0,0,0,0,0,0,0,0,259,645,650,628,2182,,,,,
"QUALCOMM TECHNOLOGIES, INC.",AVT047,3LN6L5LU9HR650658,41,7,124,59,130,1,0,0,0,0,0,0,111,432,,,,,
"QUALCOMM TECHNOLOGIES, INC.",AVT047,3LN6L5LU0HR663007,13,0,0,0,6,59,54,0,0,0,0,0,0,119,,,,,
"QUALCOMM TECHNOLOGIES, INC.",AVT047,3LN6L5MU1JR627234,89,0,194,0,11,229,179,52,65,56,213,85,0,1084,,,,,
"TOYOTA RESEARCH INSTITUTE, INC.",AVT050,JTHCYLFF9J5001363,117,0,0,85,274,282,417,392,286,426,370,497,298,3327,,,,,
"TOYOTA RESEARCH INSTITUTE, INC.",AVT050,JTHCYLFF0J5001364,169,171,286,255,273,426,319,544,870,852,772,466,196,5430,,,,,
"TOYOTA RESEARCH INSTITUTE, INC.",AVT050,JTHCYLFFXJ5001291,121,240,266,283,246,242,459,768,697,539,486,216,282,4724,,,,,
"TOYOTA RESEARCH INSTITUTE, INC.",AVT050,JTHCYLFF0K5001429,12,0,0,0,0,0,0,0,0,0,129,128,221,478,,,,,
"UDELV, INC.",AVT029,NM0LS7F79J1360493,46,13,31,16,0,0,0,0,0,0,0,0,0,60,,,,,
"UDELV, INC.",AVT029,NM0LE7F71J1361953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
VALEO NORTH AMERICA INC.,AVT017,SALVN2BG7FH960125,173,0,0,3.7,74.6,0,0,0,0,0,0,10.6,112.1,201,,,,,
VALEO NORTH AMERICA INC.,AVT017,1V2NR2CA2JC509341,32,0,135,0,0,0,0,0,0,0,0,0,0,135,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR534642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR534643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR534637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR534641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR534652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR534644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR534635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR534667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K79HR534680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR534691,1,231.2,879,1282,210.3,0,0,0,0,0,0,0,0,2602.5,,,,,
WAYMO LLC,AVT003,2C4RC1K72HR534701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR534672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K77HR534676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR534686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR534640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR534674,0,1378.6,396.1,1120.7,616.1,248.7,0,0,62.1,142.7,230.4,0,0,4195.4,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR534699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR534705,0,23.7,1174.9,534.7,65.8,0,0,0,0,0,0,0,0,1799.1,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR534664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR534666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR534703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR534710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR534704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K79HR534677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR534660,0,354.6,244.9,80.3,750.7,506.8,0,8.2,553.4,59.2,247,452.7,382,3639.8,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR534687,0,745.7,1697,1154.2,1060.2,224.7,0,0,0,0,0,0,0,4881.8,,,,,
WAYMO LLC,AVT003,2C4RC1K77HR534645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K72HR534665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR534670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K77HR534662,1,558.8,274.1,920.6,991.5,648.9,97.9,194.8,327.3,67.8,251,72.4,0,4405.1,,,,,
WAYMO LLC,AVT003,2C4RC1K77HR534659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR534647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K79HR534694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K72HR534696,0,498.6,172.9,14.3,973.3,391.6,0,0,0,0,0,0,0,2050.7,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR534650,0,33.8,0,0,0,0,0,0,0,0,0,0,0,33.8,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR534684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR534697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR534681,0,307.1,270.4,231.8,1223.2,552.9,54.7,275.3,84.6,189.2,0,0,0,3189.2,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR534695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K77HR534693,0,317.3,1279.6,978.2,820.3,0,0,0,0,0,0,0,0,3395.4,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR534653,0,594.3,709.6,0,0,0,0,0,0,0,0,0,0,1303.9,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR534673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR534698,0,168.5,416.4,146.5,889.8,621.8,0,0,0,0,0,0,0,2243,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR534658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR534708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR695701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR695702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR695698,2,884.2,932.5,887.7,1346.2,585.5,0,0,0,0,0,0,0,4636.1,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR695696,0,0,9.4,56.1,349.9,2.7,3.8,0,0,0,0,0,0,421.9,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR695697,1,337.4,123.2,587.5,180.4,0,0,0,0,0,0,0,0,1228.5,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR695700,0,270.1,389.4,0,0,21.3,0,0,0,0,0,0,0,680.8,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR695690,0,1424,355.7,330,860.2,15,0,0,0,0,0,0,0,2984.9,,,,,
WAYMO LLC,AVT003,2C4RC1K77HR695691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR695705,0,119.4,0,559.5,0,13.3,0,0,0,0,0,0,0,692.2,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR695706,2,625.4,1093.2,3.3,975.1,717.6,0,0,0,0,0,0,0,3414.6,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR695699,1,780.2,692.6,817.6,719.6,0,0,0,0,0,0,0,0,3010,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR833838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR812331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR822193,0,496.8,1344.7,26.6,932.5,606.2,415.7,556.9,211.8,0,0,0,0,4591.2,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR797365,0,0,0,0,0,548.8,0,0,0,0,0,0,0,548.8,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR833854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR797399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR797353,0,201,66,1158.2,175.6,0,0,0,0,0,0,0,0,1600.8,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR805485,0,0,410.6,251.5,784.6,0,0,0,0,0,0,0,0,1446.7,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR822192,0,0,0,28.8,0,0,0,0,0,0,0,0,0,28.8,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR797375,0,234.5,544.7,218.4,939.4,624.2,383.5,451.8,160.1,0,0,0,0,3556.6,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR833870,0,0,1205.9,985.9,693.2,0,0,0,0,0,0,0,0,2885,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR797386,0,450.7,275.1,260.2,142.3,0,0,0,0,0,0,0,0,1128.3,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR824232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR797317,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR805510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR797294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR833796,1,620,1107.6,725.2,530.8,737.7,416.2,432.1,133.5,0,0,0,0,4703.1,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR833772,0,1812.8,1261.6,1587.6,758.7,621.1,412.5,500.6,0,0,0,0,0,6954.9,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR822205,1,1644.5,795.4,689.8,399.9,470.9,384.6,0,0,0,0,0,0,4385.1,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR797324,1,596.4,620.6,666.8,541.3,786.2,11.2,0,0,0,0,0,0,3222.5,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR827262,1,786,29,1867.6,1225.9,800.5,321.5,183.7,0,0,0,0,0,5214.2,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR805481,0,124.4,756.5,79.5,1098.2,859.4,574.3,112.2,0,0,0,0,0,3604.5,,,,,
WAYMO LLC,AVT003,2C4RC1K77HR805512,0,1248.7,1598.4,0,784.2,895.9,295.4,238.1,417.9,88,0,0,0,5566.6,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR805453,0,3.1,0,2.8,49.8,205.3,0,0,0,0,0,0,0,261,,,,,
WAYMO LLC,AVT003,2C4RC1K72HR827238,0,232.4,628.9,564.5,244.4,581.9,0,29.7,0,0,0,0,0,2281.8,,,,,
WAYMO LLC,AVT003,2C4RC1K79HR797381,0,0,491.5,1607,9.8,0,0,0,0,0,0,0,0,2108.3,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR797398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K79HR824255,1,431.5,456.7,457,939.8,308.3,0,0,0,0,0,0,0,2593.3,,,,,
WAYMO LLC,AVT003,2C4RC1K79HR833859,2,729.7,246.7,177.9,1014.6,1005.8,187.4,125.6,312,58.7,123.9,25,0,4007.3,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR805497,1,990.3,1439.1,1316.4,964.9,109.8,0,5.5,0,0,0,0,0,4826,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR833808,1,128.6,297,326.9,604.3,730.2,401.7,318.9,540,0,20.8,86.8,22.1,3477.3,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR805518,0,156.2,19.7,993.8,1422.2,471.8,74,223.6,400.9,26.2,0,0,0,3788.4,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR797355,2,514.2,906.3,1480.5,1162.5,679.7,363.1,452.6,443.4,19.7,312,0,0,6334,,,,,
WAYMO LLC,AVT003,2C4RC1K72HR797318,3,301.1,1336.8,1736,1603.6,947.6,469.7,0,0,0,0,0,0,6394.8,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR797404,0,692.6,648.8,1639.1,723.6,7.6,0,0,0,0,0,0,0,3711.7,,,,,
WAYMO LLC,AVT003,2C4RC1K79HR797378,0,0,199.5,884.4,512,680.9,271.5,440.1,143.3,0.5,0,4.8,0.9,3137.9,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR797379,0,0,0,41.2,3.7,178.3,0,0,0,0,0,0,0,223.2,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR833759,0,0,3.1,279.8,11.7,0,0,0,0,7.9,3.4,0,0,305.9,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR822188,0,1235,927.9,0,513.3,0,0,0,0,0,0,0,0,2676.2,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR805523,0,3.2,0,3.3,0,130.9,0,0,0,0,0,0,0,137.4,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR797405,1,357.5,900.6,460,0,0,0,0,0,0,0,0,0,1718.1,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR797298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR786120,0,0,0,0,18.7,151.8,99.1,261,288,142,0,2.5,5.7,968.8,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR805461,0,0,422.5,0,0,0,0,0,0,0,0,0,0,422.5,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR805508,0,0,0,15.6,36.4,203.5,0,0,0,0,0,0,0,255.5,,,,,
WAYMO LLC,AVT003,2C4RC1K77HR786122,1,377.5,751.2,143.3,873.8,272.1,455.2,598.2,376.6,0,0,0,0,3847.9,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR827264,0,0,0,1.2,0.5,0,0,0,0,0,0,0,0,1.7,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR827234,0,0,0,0,556.7,98.6,0,0,0,0,0,0,0,655.3,,,,,
WAYMO LLC,AVT003,2C4RC1K72HR805465,0,480,763.9,1350.2,0,0,0,0,0,0,0,0,0,2594.1,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR833841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR822194,0,0,0,43.1,0,601.9,0,0,0,0,0,0,0,645,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR833769,0,297,1378,1194.1,369.8,500.1,0,0,0,0,0,0,0,3739,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR797415,1,734,551.3,912.8,796.4,0,0,0,0,0,0,0,0,2994.5,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR833842,0,908.5,398.9,1234,0,0,0,0,0,0,0,0,0,2541.4,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR797293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR822207,0,0,0,0,58.6,111.4,0,0,0,0,0,0,0,170,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR833873,0,0,0,0,6.9,0,0,0,0,0,0,0,0,6.9,,,,,
WAYMO LLC,AVT003,2C4RC1K79HR827253,0,0,0,0,495.3,358,0,0,0,0,0,0,0,853.3,,,,,
WAYMO LLC,AVT003,2C4RC1K79HR786123,0,2.7,555.2,322.4,113.2,906,334.7,571.5,0,0,0,0,0,2805.7,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR833756,0,27,331.6,696.2,455,740.1,93.4,463.9,427.3,50.7,0,0,0.2,3285.4,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR833785,0,0,0,0,348.4,38,0,0,0,0,0,0,0,386.4,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR833885,1,0,0,0,98.9,604.6,0,0,0,0,0,0,0,703.5,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR805489,1,278,1455.5,1534.8,1209.3,578.9,4.6,154.9,0,0,0,0,0,5216,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR805467,1,0,0,0,7,592.5,0,0,0,0,0,0,0,599.5,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR827242,0,308.9,0,0,0,0,0,0,0,0,0,0,0,308.9,,,,,
WAYMO LLC,AVT003,2C4RC1K72HR824243,0,523,446.7,895.6,605.2,855.5,6,0,0,0,0,0,0,3332,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR836181,0,3.1,0,0,0,148.1,0,0,0.7,2.2,0,0,0,154.1,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR805466,2,813.9,7.5,1264.4,2037.7,2171.8,221.4,0,0,0,0,0,0,6516.7,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR833867,0,260.4,190.2,615.6,1029.2,1046.9,422.1,33.4,0,0,0,0,0,3597.8,,,,,
WAYMO LLC,AVT003,2C4RC1K7XHR805486,0,106.1,0,374.9,421.6,189.4,0,0,0,0,0,0,0,1092,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR824259,0,0,54.6,57.2,733.8,207.5,0,0,0,0,0,0,0,1053.1,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR822208,0,0,0,82.8,538.7,0,46,0,366.1,53.1,0,0,0,1086.7,,,,,
WAYMO LLC,AVT003,2C4RC1K71HR833810,0,0,0,53.3,0,538,0,0,0,0,0,0,0,591.3,,,,,
WAYMO LLC,AVT003,2C4RC1K78HR797338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR797354,0,224.2,1192.4,503.6,384.4,737.4,300.8,585.4,169.3,0,0,0,0,4097.5,,,,,
WAYMO LLC,AVT003,2C4RC1K76HR833835,0,0,725.1,27.5,0,0,0,0,0,0,0,0,0,752.6,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR833877,0,370.1,385.7,433.3,1553.9,55.8,0,0,0,0,0,0,0,2798.8,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR827265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K70HR805478,0,672.7,867.9,935.1,8.2,0,0,0,0,0,0,0,0,2483.9,,,,,
WAYMO LLC,AVT003,2C4RC1K73HR797361,0,412.7,0,1071.2,406.9,0,0,0,0,0,0,0,0,1890.8,,,,,
WAYMO LLC,AVT003,2C4RC1K74HR824227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
WAYMO LLC,AVT003,2C4RC1K75HR797295,1,1099.8,1204.1,451.9,1034.2,0,0,0,61.8,43.7,167,0,0,4062.5,,,,,
